cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
2409,35,Male,Sao Paolo,Silver,Website,7/10/2021
2410,40,Male,Sao Paolo,Silver,Store,7/29/2022
2411,45,Male,Mexico,Gold,Website,5/7/2023
2412,60,Male,Buenos Aires,Gold,MobileApp,1/9/2025
2413,20,Male,Sao Paolo,Silver,Store,3/6/2025
2414,18,Male,Buenos Aires,Gold,Website,9/8/2022
2415,25,Male,Sao Paolo,Silver,Store,11/17/2024
2416,20,Female,Sao Paolo,Platinum,Store,12/2/2024
2417,18,Male,Sao Paolo,Platinum,Amazon,10/15/2023
2418,25,Male,Sao Paolo,Platinum,Amazon,11/4/2022
2419,40,Male,Buenos Aires,Gold,Website,11/14/2022
2420,30,Male,Sao Paolo,Platinum,MobileApp,4/19/2021
2421,25,Female,Sao Paolo,Silver,Amazon,10/14/2022
2422,35,Female,Buenos Aires,Gold,Mercado Libre,6/17/2025
2423,20,Female,Buenos Aires,Gold,Website,9/8/2023
2424,18,Male,Mexico,Platinum,Website,2/1/2024
2425,40,Female,Buenos Aires,Silver,Store,8/14/2021
2426,35,Male,Sao Paolo,Silver,Store,12/19/2021
2427,40,Male,Buenos Aires,Silver,Store,3/29/2024
2428,18,Male,Mexico,Gold,MobileApp,11/28/2024
2429,40,Male,Buenos Aires,Silver,MobileApp,9/27/2025
2430,35,Male,Mexico,Silver,Amazon,9/9/2024
2431,30,Male,Sao Paolo,Silver,Store,5/25/2021
2432,35,Female,Mexico,Silver,Website,1/28/2025
2433,45,Male,Sao Paolo,Silver,Store,7/4/2023
2434,30,Male,Sao Paolo,Silver,Store,3/1/2024
2435,30,Male,Sao Paolo,Platinum,Amazon,1/22/2024
2436,60,Female,Buenos Aires,Gold,Website,9/30/2021
2437,40,Male,Sao Paolo,Silver,MobileApp,9/24/2025
2438,25,Female,Mexico,Gold,Store,6/18/2022
2439,35,Female,Sao Paolo,Gold,Store,5/2/2024
2440,25,Male,Buenos Aires,Silver,Website,4/8/2024
2441,20,Male,Sao Paolo,Silver,Store,4/5/2022
2442,30,Male,Mexico,Gold,Store,7/30/2023
2443,50,Female,Buenos Aires,Silver,Store,11/1/2023
2444,50,Male,Sao Paolo,Gold,Website,6/30/2021
2445,25,Male,Sao Paolo,Silver,Mercado Libre,6/9/2024
2446,30,Male,Mexico,Silver,MobileApp,1/29/2021
2447,20,Female,Buenos Aires,Platinum,Mercado Libre,6/16/2022
2448,60,Male,Mexico,Silver,MobileApp,10/26/2023
2449,60,Male,Sao Paolo,Gold,Amazon,4/19/2025
2450,35,Female,Buenos Aires,Silver,Website,5/20/2021
2451,40,Female,Sao Paolo,Silver,Website,11/18/2023
2452,35,Female,Mexico,Silver,Store,4/8/2021
2453,30,Male,Buenos Aires,Silver,MobileApp,9/19/2021
2454,18,Female,Sao Paolo,Silver,Store,1/19/2021
2455,30,Female,Mexico,Silver,Store,1/12/2021
2456,35,Male,Mexico,Silver,Amazon,6/21/2022
2457,35,Female,Buenos Aires,Gold,Store,3/29/2025
2458,25,Male,Sao Paolo,Silver,Mercado Libre,1/28/2025
2459,50,Female,Sao Paolo,Gold,MobileApp,5/31/2025
2460,20,Male,Buenos Aires,Silver,Store,9/16/2021
2461,30,Female,Sao Paolo,Silver,Website,1/24/2021
2462,35,Male,Sao Paolo,Gold,MobileApp,10/29/2023
2463,35,Female,Buenos Aires,Silver,Store,8/16/2021
2464,35,Male,Sao Paolo,Silver,MobileApp,1/11/2022
2465,25,Female,Buenos Aires,Silver,MobileApp,2/21/2024
2466,20,Female,Sao Paolo,Gold,Store,1/19/2024
2467,35,Male,Sao Paolo,Gold,Store,1/19/2025
2468,30,Female,Mexico,Silver,Store,8/12/2021
2469,20,Female,Mexico,Silver,Store,1/6/2023
2470,35,Male,Mexico,Gold,Store,9/14/2021
2471,30,Male,Mexico,Silver,MobileApp,5/30/2022
2472,35,Male,Buenos Aires,Silver,Store,4/13/2023
2473,40,Male,Sao Paolo,Silver,Amazon,3/17/2024
2474,20,Male,Sao Paolo,Silver,Store,11/11/2024
2475,18,Male,Sao Paolo,Silver,Website,12/2/2022
2476,40,Male,Mexico,Gold,Website,6/30/2023
2477,35,Male,Sao Paolo,Silver,Amazon,11/30/2022
2478,35,Male,Sao Paolo,Silver,Website,3/14/2022
2479,40,Female,Sao Paolo,Platinum,Store,9/20/2025
2480,40,Female,Sao Paolo,Silver,Amazon,7/18/2025
2481,55,Male,Sao Paolo,Silver,Store,2/6/2021
2482,30,Female,Mexico,Silver,Store,8/12/2025
2483,30,Female,Sao Paolo,Gold,Store,4/16/2021
2484,25,Female,Buenos Aires,Silver,MobileApp,9/7/2022
2485,20,Male,Mexico,Silver,Store,8/20/2021
2486,30,Male,Sao Paolo,Platinum,Website,5/17/2023
2487,25,Female,Mexico,Gold,Website,3/15/2024
2488,50,Female,Sao Paolo,Gold,Amazon,11/7/2023
2489,30,Female,Mexico,Silver,Store,3/28/2024
2490,30,Female,Buenos Aires,Silver,Store,8/18/2023
2491,25,Male,Mexico,Silver,Store,7/29/2024
2492,18,Male,Mexico,Silver,Store,10/5/2021
2493,18,Male,Sao Paolo,Gold,MobileApp,5/5/2021
2494,25,Male,Sao Paolo,Silver,Website,9/5/2025
2495,18,Female,Buenos Aires,Gold,MobileApp,12/14/2024
2496,35,Male,Sao Paolo,Silver,MobileApp,9/5/2024
2497,45,Male,Sao Paolo,Silver,Amazon,11/6/2022
2498,45,Female,Sao Paolo,Gold,Store,12/16/2022
2499,35,Male,Mexico,Silver,Mercado Libre,2/14/2025
2500,20,Female,Sao Paolo,Gold,Store,10/29/2022
2501,45,Female,Buenos Aires,Platinum,MobileApp,9/9/2024
2502,45,Female,Sao Paolo,Silver,Website,7/2/2023
2503,20,Male,Sao Paolo,Silver,MobileApp,1/30/2022
2504,35,Male,Mexico,Silver,Website,2/12/2023
2505,25,Male,Sao Paolo,Gold,MobileApp,7/5/2021
2506,40,Male,Mexico,Silver,Amazon,4/11/2022
2507,60,Male,Sao Paolo,Gold,MobileApp,12/17/2023
2508,18,Female,Sao Paolo,Silver,MobileApp,10/19/2025
2509,45,Male,Sao Paolo,Gold,Store,4/3/2022
2510,35,Female,Buenos Aires,Gold,Store,9/28/2023
2511,55,Male,Mexico,Silver,Mercado Libre,5/16/2024
2512,30,Female,Mexico,Silver,Website,10/4/2025
2513,40,Female,Sao Paolo,Silver,Website,3/15/2021
2514,18,Male,Mexico,Silver,Store,2/16/2025
2515,25,Male,Sao Paolo,Silver,Store,1/14/2024
2516,18,Female,Buenos Aires,Silver,Store,9/24/2022
2517,55,Female,Mexico,Platinum,Website,11/4/2023
2518,40,Female,Mexico,Platinum,Store,4/20/2023
2519,45,Male,Sao Paolo,Gold,Store,7/23/2025
2520,50,Male,Mexico,Silver,Website,7/1/2023
2521,18,Female,Sao Paolo,Gold,Website,3/5/2023
2522,25,Female,Buenos Aires,Silver,Store,2/18/2021
2523,18,Male,Sao Paolo,Silver,Website,12/20/2024
2524,20,Female,Sao Paolo,Silver,Amazon,8/24/2023
2525,20,Male,Sao Paolo,Silver,Website,12/25/2021
2526,30,Male,Sao Paolo,Silver,Amazon,8/30/2021
2527,25,Male,Sao Paolo,Silver,Amazon,12/13/2023
2528,20,Male,Buenos Aires,Platinum,Store,12/29/2023
2529,20,Male,Mexico,Silver,Store,4/25/2025
2530,20,Male,Buenos Aires,Platinum,Website,9/16/2025
2531,55,Male,Buenos Aires,Silver,Website,7/27/2025
2532,40,Female,Sao Paolo,Silver,Store,2/25/2021
2533,55,Female,Mexico,Silver,Store,5/29/2023
2534,25,Female,Sao Paolo,Gold,Website,1/19/2025
2535,25,Female,Buenos Aires,Silver,Store,9/12/2021
2536,40,Male,Sao Paolo,Silver,Mercado Libre,1/5/2021
2537,25,Female,Sao Paolo,Silver,Store,5/24/2025
2538,25,Female,Sao Paolo,Silver,Amazon,12/12/2023
2539,20,Male,Sao Paolo,Gold,Store,11/25/2021
2540,20,Male,Sao Paolo,Silver,Store,4/8/2021
2541,25,Male,Sao Paolo,Silver,Store,3/30/2024
2542,25,Female,Mexico,Gold,Mercado Libre,11/30/2024
2543,35,Male,Buenos Aires,Silver,Store,9/8/2023
2544,18,Female,Sao Paolo,Gold,Website,9/30/2023
2545,20,Female,Sao Paolo,Gold,Amazon,2/22/2023
2546,40,Female,Buenos Aires,Platinum,Website,7/31/2022
2547,20,Female,Sao Paolo,Silver,Store,11/23/2021
2548,25,Female,Buenos Aires,Gold,Mercado Libre,8/31/2021
2549,45,Male,Sao Paolo,Silver,Amazon,3/8/2025
2550,20,Male,Mexico,Gold,Store,1/2/2022
2551,18,Female,Mexico,Silver,Website,2/13/2023
2552,30,Male,Mexico,Silver,Mercado Libre,12/25/2022
2553,25,Male,Buenos Aires,Gold,Mercado Libre,1/5/2025
2554,30,Male,Sao Paolo,Silver,Store,3/23/2024
2555,40,Female,Sao Paolo,Gold,MobileApp,8/22/2021
2556,20,Male,Mexico,Gold,Store,10/14/2022
2557,30,Female,Buenos Aires,Silver,Store,11/29/2021
2558,30,Male,Sao Paolo,Silver,Store,5/10/2022
2559,20,Male,Buenos Aires,Silver,Store,2/13/2024
2560,35,Female,Sao Paolo,Platinum,Website,1/4/2022
2561,25,Male,Sao Paolo,Silver,Website,9/18/2024
2562,30,Female,Mexico,Silver,Store,2/28/2024
2563,18,Female,Sao Paolo,Gold,Store,4/16/2024
2564,30,Female,Mexico,Platinum,Store,4/5/2021
2565,25,Male,Sao Paolo,Gold,Mercado Libre,9/2/2024
2566,40,Female,Sao Paolo,Gold,Amazon,6/26/2023
2567,18,Female,Mexico,Silver,Store,1/30/2024
2568,25,Female,Mexico,Silver,Amazon,5/4/2024
2569,30,Male,Sao Paolo,Silver,Store,3/13/2023
2570,35,Male,Sao Paolo,Gold,Website,7/27/2021
2571,30,Female,Sao Paolo,Gold,Mercado Libre,8/30/2022
2572,35,Female,Sao Paolo,Gold,Store,4/18/2022
2573,40,Male,Buenos Aires,Gold,Website,6/27/2025
2574,45,Male,Buenos Aires,Silver,Store,10/29/2023
2575,25,Male,Sao Paolo,Silver,Store,5/16/2021
2576,30,Male,Sao Paolo,Silver,Website,9/2/2022
2577,40,Male,Buenos Aires,Silver,Mercado Libre,6/30/2023
2578,60,Male,Mexico,Gold,Website,9/18/2021
2579,45,Female,Mexico,Silver,Amazon,3/16/2024
2580,25,Male,Mexico,Gold,Amazon,4/3/2022
2581,20,Female,Sao Paolo,Gold,Store,9/17/2025
2582,30,Male,Sao Paolo,Silver,Store,1/1/2025
2583,35,Male,Buenos Aires,Silver,Website,12/7/2024
2584,30,Male,Mexico,Silver,Website,3/4/2025
2585,30,Male,Sao Paolo,Silver,Store,8/20/2021
2586,40,Female,Sao Paolo,Gold,Mercado Libre,4/11/2021
2587,25,Female,Sao Paolo,Silver,MobileApp,5/27/2021
2588,45,Male,Mexico,Gold,Store,12/18/2022
2589,25,Male,Sao Paolo,Gold,Website,5/22/2022
2590,25,Male,Sao Paolo,Silver,Store,7/12/2022
2591,30,Female,Buenos Aires,Gold,Website,4/14/2021
2592,40,Female,Sao Paolo,Gold,Amazon,12/2/2021
2593,20,Male,Sao Paolo,Gold,Amazon,3/22/2022
2594,20,Female,Sao Paolo,Silver,Store,1/4/2023
2595,55,Female,Sao Paolo,Silver,Website,3/20/2022
2596,20,Male,Sao Paolo,Silver,Website,4/28/2021
2597,30,Male,Buenos Aires,Silver,Store,3/21/2025
2598,30,Female,Buenos Aires,Gold,Store,7/18/2023
2599,30,Female,Sao Paolo,Gold,Website,12/24/2022
2600,35,Male,Sao Paolo,Platinum,Website,7/21/2022
2601,20,Male,Mexico,Silver,Store,4/4/2025
2602,30,Male,Sao Paolo,Silver,Store,3/29/2021
2603,25,Male,Sao Paolo,Gold,Store,7/11/2025
2604,35,Female,Buenos Aires,Silver,Store,4/21/2022
2605,20,Male,Sao Paolo,Silver,Website,9/2/2025
2606,30,Female,Sao Paolo,Silver,Store,2/17/2025
2607,20,Female,Sao Paolo,Silver,Store,8/13/2025
2608,25,Male,Sao Paolo,Gold,Amazon,10/22/2021
2609,20,Male,Sao Paolo,Silver,Store,12/21/2022
2610,20,Male,Sao Paolo,Gold,Website,11/5/2024
2611,40,Female,Sao Paolo,Gold,Mercado Libre,9/22/2023
2612,25,Male,Mexico,Silver,Website,7/30/2024
2613,50,Female,Sao Paolo,Platinum,MobileApp,4/24/2023
2614,55,Female,Sao Paolo,Silver,Store,11/17/2022
2615,30,Male,Mexico,Platinum,Store,10/1/2022
2616,20,Female,Buenos Aires,Silver,Website,3/25/2024
2617,25,Female,Sao Paolo,Gold,Website,4/18/2024
2618,40,Male,Sao Paolo,Silver,Store,8/19/2023
2619,25,Male,Sao Paolo,Gold,Website,7/24/2023
2620,18,Female,Mexico,Gold,Amazon,6/9/2023
2621,30,Female,Sao Paolo,Silver,Store,7/3/2023
2622,40,Male,Sao Paolo,Platinum,Website,1/16/2024
2623,40,Male,Sao Paolo,Silver,Website,2/10/2022
2624,20,Male,Sao Paolo,Silver,MobileApp,2/28/2025
2625,35,Female,Sao Paolo,Gold,MobileApp,7/14/2024
2626,20,Male,Sao Paolo,Gold,MobileApp,6/6/2025
2627,20,Male,Buenos Aires,Silver,Store,12/24/2023
2628,45,Female,Mexico,Silver,Store,4/29/2021
2629,20,Male,Sao Paolo,Platinum,Store,12/7/2021
2630,25,Female,Sao Paolo,Gold,Website,11/9/2021
2631,18,Male,Sao Paolo,Silver,MobileApp,6/12/2021
2632,45,Female,Sao Paolo,Silver,Mercado Libre,3/9/2025
2633,40,Male,Buenos Aires,Platinum,Website,10/20/2021
2634,35,Female,Buenos Aires,Gold,Website,11/21/2022
2635,40,Female,Sao Paolo,Platinum,Website,11/1/2024
2636,20,Male,Sao Paolo,Silver,Store,4/15/2025
2637,30,Male,Sao Paolo,Gold,Website,11/25/2024
2638,25,Male,Mexico,Gold,Website,11/4/2022
2639,18,Male,Mexico,Silver,Mercado Libre,11/24/2024
2640,30,Female,Buenos Aires,Silver,Store,2/3/2022
2641,50,Female,Mexico,Gold,Mercado Libre,6/28/2023
2642,18,Male,Sao Paolo,Silver,Website,5/2/2022
2643,25,Female,Mexico,Gold,Store,3/19/2025
2644,20,Female,Mexico,Gold,Store,11/14/2023
2645,20,Female,Mexico,Gold,Store,12/19/2023
2646,50,Male,Sao Paolo,Gold,Website,1/19/2023
2647,30,Male,Mexico,Silver,Store,8/28/2021
2648,30,Male,Mexico,Silver,Store,11/7/2021
2649,40,Male,Mexico,Gold,Mercado Libre,11/17/2021
2650,20,Male,Mexico,Silver,Website,11/3/2022
2651,30,Male,Mexico,Silver,MobileApp,2/13/2025
2652,25,Male,Mexico,Silver,Store,7/26/2022
2653,30,Female,Mexico,Silver,Website,2/18/2022
2654,60,Male,Mexico,Gold,Store,9/7/2024
2655,40,Male,Sao Paolo,Silver,Amazon,2/6/2022
2656,25,Male,Sao Paolo,Silver,Store,2/28/2021
2657,40,Male,Sao Paolo,Platinum,Website,2/22/2021
2658,20,Female,Mexico,Gold,Website,12/24/2023
2659,18,Male,Mexico,Gold,Website,9/25/2022
2660,20,Male,Buenos Aires,Gold,MobileApp,2/17/2024
2661,25,Male,Sao Paolo,Gold,Store,10/13/2021
2662,30,Male,Sao Paolo,Gold,Store,1/18/2021
2663,35,Male,Sao Paolo,Silver,MobileApp,10/26/2023
2664,50,Female,Sao Paolo,Platinum,Website,11/16/2024
2665,30,Male,Mexico,Silver,Store,6/9/2021
2666,30,Male,Sao Paolo,Platinum,Store,5/22/2021
2667,18,Male,Mexico,Silver,MobileApp,2/1/2022
2668,18,Male,Mexico,Silver,Mercado Libre,11/8/2023
2669,30,Female,Sao Paolo,Silver,Website,8/3/2022
2670,25,Female,Buenos Aires,Silver,Amazon,2/12/2024
2671,40,Female,Sao Paolo,Gold,Website,6/18/2022
2672,20,Male,Sao Paolo,Platinum,Store,4/5/2025
2673,18,Male,Buenos Aires,Platinum,Store,6/30/2023
2674,25,Female,Buenos Aires,Platinum,Website,4/6/2022
2675,20,Female,Sao Paolo,Silver,Website,6/22/2025
2676,18,Male,Sao Paolo,Platinum,MobileApp,6/29/2025
2677,35,Male,Sao Paolo,Silver,Website,10/13/2021
2678,20,Male,Sao Paolo,Gold,Mercado Libre,10/26/2023
2679,35,Male,Buenos Aires,Silver,Website,5/9/2021
2680,25,Male,Mexico,Silver,Store,8/14/2023
2681,20,Male,Sao Paolo,Platinum,Store,11/2/2022
2682,25,Female,Buenos Aires,Platinum,Website,5/14/2022
2683,40,Male,Sao Paolo,Gold,Amazon,10/3/2021
2684,25,Male,Sao Paolo,Gold,Store,1/12/2024
2685,40,Male,Buenos Aires,Silver,Mercado Libre,2/16/2024
2686,20,Female,Buenos Aires,Gold,Mercado Libre,1/29/2021
2687,40,Male,Buenos Aires,Gold,Website,10/2/2023
2688,20,Female,Mexico,Silver,Store,10/13/2024
2689,35,Male,Mexico,Silver,Store,10/12/2022
2690,30,Female,Sao Paolo,Silver,Store,3/26/2024
2691,50,Male,Mexico,Gold,Store,1/31/2021
2692,25,Male,Buenos Aires,Silver,Website,4/23/2023
2693,18,Male,Sao Paolo,Silver,Store,8/2/2024
2694,18,Male,Mexico,Silver,MobileApp,8/16/2025
2695,40,Male,Sao Paolo,Silver,Store,12/2/2021
2696,30,Female,Sao Paolo,Gold,Store,7/24/2022
2697,40,Male,Mexico,Gold,Website,11/9/2021
2698,20,Male,Sao Paolo,Silver,Mercado Libre,8/22/2022
2699,25,Male,Mexico,Silver,Website,2/21/2024
2700,18,Female,Sao Paolo,Silver,Website,9/23/2025
2701,55,Female,Buenos Aires,Gold,MobileApp,5/15/2023
2702,35,Female,Sao Paolo,Silver,MobileApp,1/6/2022
2703,50,Male,Sao Paolo,Silver,Amazon,3/16/2023
2704,25,Female,Sao Paolo,Gold,Store,11/10/2021
2705,35,Female,Buenos Aires,Silver,Amazon,1/28/2021
2706,35,Female,Mexico,Gold,Store,3/24/2024
2707,25,Male,Mexico,Silver,Amazon,8/24/2023
2708,40,Male,Sao Paolo,Gold,Store,6/7/2024
2709,50,Male,Sao Paolo,Silver,Amazon,4/22/2025
2710,45,Male,Sao Paolo,Silver,Mercado Libre,10/27/2023
2711,35,Female,Mexico,Silver,Store,4/18/2022
2712,25,Male,Sao Paolo,Gold,Mercado Libre,9/3/2024
2713,25,Male,Buenos Aires,Platinum,Store,6/2/2024
2714,55,Female,Mexico,Silver,Store,11/23/2023
2715,18,Female,Sao Paolo,Gold,Store,3/30/2021
2716,35,Male,Sao Paolo,Gold,Mercado Libre,9/19/2024
2717,35,Female,Mexico,Platinum,Website,2/9/2021
2718,35,Male,Sao Paolo,Gold,Website,11/12/2022
2719,60,Female,Sao Paolo,Silver,Website,1/10/2022
2720,25,Female,Sao Paolo,Gold,Mercado Libre,8/14/2024
2721,25,Male,Mexico,Silver,MobileApp,9/25/2023
2722,18,Female,Mexico,Silver,Store,1/28/2022
2723,25,Female,Sao Paolo,Silver,Store,11/8/2023
2724,25,Male,Sao Paolo,Platinum,Store,3/31/2025
2725,25,Male,Sao Paolo,Platinum,Website,5/12/2021
2726,40,Female,Mexico,Gold,Store,10/17/2021
2727,50,Male,Sao Paolo,Platinum,Store,3/17/2023
2728,20,Male,Sao Paolo,Gold,Amazon,7/28/2021
2729,25,Female,Buenos Aires,Silver,Store,11/23/2021
2730,50,Female,Buenos Aires,Silver,Website,9/19/2023
2731,18,Male,Buenos Aires,Silver,Store,5/18/2022
2732,18,Male,Buenos Aires,Silver,Store,10/6/2021
2733,20,Male,Sao Paolo,Silver,Store,11/6/2024
2734,30,Male,Sao Paolo,Silver,Store,2/27/2023
2735,20,Male,Sao Paolo,Gold,Amazon,10/4/2023
2736,55,Female,Sao Paolo,Gold,Store,8/10/2023
2737,25,Male,Buenos Aires,Gold,Store,8/25/2024
2738,30,Male,Mexico,Platinum,MobileApp,10/4/2021
2739,20,Male,Mexico,Silver,MobileApp,1/5/2024
2740,30,Female,Sao Paolo,Gold,MobileApp,10/25/2021
2741,35,Male,Buenos Aires,Silver,Mercado Libre,11/2/2024
2742,40,Male,Buenos Aires,Silver,MobileApp,3/9/2022
2743,40,Male,Sao Paolo,Platinum,Store,10/7/2023
2744,30,Female,Buenos Aires,Silver,MobileApp,2/10/2024
2745,50,Female,Sao Paolo,Silver,Website,1/1/2024
2746,40,Male,Sao Paolo,Silver,Store,11/13/2021
2747,40,Male,Mexico,Gold,Store,11/11/2023
2748,18,Male,Mexico,Platinum,Store,4/26/2024
2749,18,Male,Sao Paolo,Silver,Store,5/1/2021
2750,20,Male,Sao Paolo,Gold,Store,9/27/2024
2751,35,Male,Buenos Aires,Silver,Store,10/15/2022
2752,25,Male,Mexico,Silver,Amazon,10/31/2021
2753,25,Male,Mexico,Silver,Amazon,7/25/2023
2754,45,Male,Sao Paolo,Gold,Website,1/10/2025
2755,45,Female,Sao Paolo,Silver,MobileApp,10/6/2025
2756,50,Male,Sao Paolo,Silver,Store,12/22/2022
2757,25,Male,Sao Paolo,Silver,Amazon,5/11/2022
2758,35,Male,Sao Paolo,Silver,Website,3/25/2025
2759,25,Female,Sao Paolo,Gold,Store,7/4/2021
2760,20,Female,Mexico,Silver,Store,6/7/2023
2761,20,Male,Sao Paolo,Silver,Store,3/19/2023
2762,25,Male,Buenos Aires,Silver,Store,11/28/2021
2763,25,Male,Sao Paolo,Silver,Store,12/14/2022
2764,40,Male,Sao Paolo,Gold,Store,7/30/2022
2765,20,Male,Sao Paolo,Silver,Store,12/16/2021
2766,35,Female,Sao Paolo,Silver,Store,4/18/2023
2767,30,Male,Sao Paolo,Silver,Mercado Libre,11/16/2021
2768,25,Female,Buenos Aires,Silver,Store,6/21/2022
2769,30,Male,Mexico,Gold,Store,2/16/2022
2770,25,Female,Sao Paolo,Gold,Website,6/25/2023
2771,30,Female,Sao Paolo,Gold,Amazon,3/25/2024
2772,25,Male,Mexico,Silver,Store,10/23/2025
2773,20,Male,Mexico,Gold,Amazon,8/2/2025
2774,20,Male,Sao Paolo,Gold,Store,6/17/2022
2775,30,Male,Mexico,Silver,Store,5/17/2022
2776,50,Male,Buenos Aires,Gold,Store,2/18/2025
2777,25,Female,Mexico,Gold,Website,3/23/2024
2778,35,Male,Buenos Aires,Silver,Store,7/3/2023
2779,35,Female,Buenos Aires,Silver,Website,12/28/2023
2780,50,Male,Buenos Aires,Gold,Store,2/24/2025
2781,40,Female,Sao Paolo,Silver,MobileApp,12/1/2023
2782,30,Male,Mexico,Gold,Store,6/11/2022
2783,35,Female,Mexico,Gold,Website,4/7/2024
2784,45,Male,Mexico,Gold,Website,7/28/2025
2785,25,Male,Buenos Aires,Silver,Website,12/12/2022
2786,25,Female,Sao Paolo,Silver,Store,1/20/2023
2787,18,Male,Sao Paolo,Silver,MobileApp,8/14/2023
2788,40,Female,Sao Paolo,Gold,MobileApp,4/22/2021
2789,40,Female,Sao Paolo,Gold,Store,4/8/2022
2790,20,Male,Sao Paolo,Gold,Mercado Libre,2/21/2021
2791,30,Male,Mexico,Silver,Website,7/31/2025
2792,30,Female,Sao Paolo,Platinum,Website,9/12/2021
2793,20,Male,Mexico,Platinum,Store,7/9/2025
2794,60,Female,Mexico,Silver,Website,3/27/2024
2795,20,Female,Sao Paolo,Silver,Store,10/27/2021
2796,18,Male,Sao Paolo,Gold,Store,8/16/2023
2797,30,Male,Mexico,Gold,Store,3/3/2022
2798,35,Female,Mexico,Platinum,MobileApp,9/17/2023
2799,18,Male,Buenos Aires,Silver,Store,11/3/2021
2800,35,Male,Buenos Aires,Silver,MobileApp,4/9/2021
2801,30,Male,Buenos Aires,Gold,Store,5/1/2021
2802,20,Male,Mexico,Gold,Store,6/14/2025
2803,20,Male,Buenos Aires,Gold,MobileApp,11/20/2023
2804,30,Male,Buenos Aires,Platinum,Website,8/18/2021
2805,25,Female,Buenos Aires,Silver,Store,10/13/2022
2806,50,Male,Sao Paolo,Gold,Store,7/1/2024
2807,40,Male,Buenos Aires,Silver,Store,11/28/2024
2808,60,Female,Sao Paolo,Silver,Website,2/26/2025
2809,25,Female,Mexico,Silver,Store,11/21/2023
2810,55,Female,Sao Paolo,Gold,MobileApp,3/31/2024
2811,25,Male,Sao Paolo,Platinum,Website,12/26/2024
2812,25,Female,Sao Paolo,Silver,Store,3/25/2024
2813,18,Male,Sao Paolo,Silver,Store,9/8/2024
2814,18,Male,Sao Paolo,Gold,Store,9/21/2022
2815,35,Male,Buenos Aires,Gold,Store,4/29/2024
2816,30,Male,Sao Paolo,Platinum,Website,4/14/2024
2817,20,Female,Sao Paolo,Silver,Website,8/6/2023
2818,35,Male,Sao Paolo,Silver,MobileApp,6/1/2022
2819,25,Female,Mexico,Silver,Store,4/25/2023
2820,30,Female,Sao Paolo,Silver,Amazon,3/28/2025
2821,25,Female,Sao Paolo,Silver,Store,5/14/2025
2822,40,Male,Sao Paolo,Silver,Store,4/13/2023
2823,40,Female,Mexico,Silver,Website,3/31/2023
2824,30,Male,Sao Paolo,Silver,MobileApp,3/22/2023
2825,25,Male,Sao Paolo,Platinum,Store,2/1/2023
2826,25,Female,Sao Paolo,Silver,MobileApp,9/24/2024
2827,40,Male,Buenos Aires,Silver,Amazon,6/17/2025
2828,25,Male,Sao Paolo,Gold,MobileApp,11/15/2021
2829,20,Female,Mexico,Gold,Store,4/21/2021
2830,18,Male,Sao Paolo,Gold,MobileApp,3/18/2023
2831,30,Female,Sao Paolo,Gold,MobileApp,2/5/2025
2832,30,Male,Sao Paolo,Gold,Website,11/7/2023
2833,40,Male,Sao Paolo,Gold,MobileApp,5/28/2024
2834,20,Male,Sao Paolo,Gold,Mercado Libre,5/2/2022
2835,25,Male,Sao Paolo,Gold,Store,3/22/2023
2836,40,Male,Sao Paolo,Silver,Store,8/21/2024
2837,40,Female,Mexico,Silver,Website,6/1/2022
2838,25,Male,Buenos Aires,Gold,Store,2/27/2024
2839,30,Female,Sao Paolo,Silver,Store,4/15/2023
2840,25,Male,Mexico,Platinum,Website,9/16/2022
2841,50,Male,Buenos Aires,Silver,Store,11/14/2023
2842,20,Female,Buenos Aires,Silver,Website,4/14/2025
2843,50,Female,Sao Paolo,Platinum,MobileApp,3/1/2024
2844,35,Male,Mexico,Silver,Store,7/10/2022
2845,30,Female,Sao Paolo,Platinum,Amazon,9/6/2024
2846,18,Female,Mexico,Platinum,Store,5/12/2022
2847,30,Male,Sao Paolo,Gold,MobileApp,6/7/2023
2848,25,Female,Sao Paolo,Silver,MobileApp,10/9/2025
2849,20,Male,Sao Paolo,Gold,Store,1/17/2022
2850,35,Female,Sao Paolo,Gold,Store,8/4/2021
2851,55,Female,Mexico,Gold,Store,1/26/2023
2852,30,Female,Sao Paolo,Gold,MobileApp,6/27/2022
2853,35,Male,Mexico,Platinum,MobileApp,7/5/2023
2854,18,Male,Sao Paolo,Gold,Store,11/1/2023
2855,25,Female,Sao Paolo,Platinum,Website,3/23/2021
2856,20,Male,Mexico,Silver,Store,9/21/2023
2857,35,Male,Buenos Aires,Silver,Website,3/25/2024
2858,50,Female,Sao Paolo,Silver,Mercado Libre,6/15/2021
2859,35,Male,Sao Paolo,Silver,Store,7/27/2021
2860,18,Male,Buenos Aires,Gold,Amazon,1/24/2021
2861,25,Male,Sao Paolo,Silver,MobileApp,3/18/2023
2862,30,Male,Buenos Aires,Platinum,Mercado Libre,6/6/2023
2863,25,Female,Mexico,Silver,Store,11/22/2022
2864,40,Female,Sao Paolo,Silver,Store,11/28/2021
2865,40,Male,Sao Paolo,Silver,Store,5/5/2025
2866,35,Female,Sao Paolo,Silver,MobileApp,9/29/2023
2867,25,Female,Sao Paolo,Silver,Website,3/23/2025
2868,25,Female,Buenos Aires,Silver,Store,3/15/2025
